Nodo,BC,CC,DC,DiBC,DiCC,DiDC
104,0.03979112711274152,0.040190735694822885,0.002991026919242273,0.08665178372478624,0.033886279941889925,0.002991026919242273
105,0.057493487904540154,0.04034593724859212,0.002991026919242273,0.08665178372478624,0.032778848981992875,0.002991026919242273
106,0.09042938801949736,0.04027950684711457,0.003988035892323031,0.05830589547910625,0.03303362645324902,0.003988035892323031
107,0.06127280967650333,0.04012481497779734,0.003988035892323031,0.07667441377210259,0.03378241832266757,0.003988035892323031
108,0.09539327669539849,0.0397779099742217,0.003988035892323031,0.11546551125240172,0.033548516573569255,0.003988035892323031
109,0.10001259637738345,0.039929933516461645,0.003988035892323031,0.09709699295940634,0.03401845068511735,0.003988035892323031
110,0.11151640891530666,0.03986803402496224,0.003988035892323031,0.08594297757944572,0.033719952933266094,0.003988035892323031
111,0.1143559839678381,0.03971648055753544,0.003988035892323031,0.09417241366752094,0.033601340033500834,0.003988035892323031
112,0.11875554583494113,0.03751215498541402,0.003988035892323031,0.10693178799742335,0.03211861150249776,0.003988035892323031
113,0.11188966241261296,0.037647323774491405,0.003988035892323031,0.09870235190934766,0.03270083463745436,0.003988035892323031
114,0.05442771745947907,0.03672916361505786,0.002991026919242273,0.10167985878101048,0.03263274336283186,0.002991026919242273
115,0.06995781544162218,0.03660049627791563,0.002991026919242273,0.10167985878101048,0.031604487017897656,0.002991026919242273
116,0.09380344729963014,0.03562548838530937,0.003988035892323031,0.08145097072625863,0.03128313891834571,0.003988035892323031
117,0.0447139362152441,0.034802220680083276,0.002991026919242273,0.0844284775979214,0.029189220650718817,0.002991026919242273
118,0.04880685604254638,0.03872885937138003,0.002991026919242273,0.05305094601188357,0.032101136181789086,0.002991026919242273
119,0.07679423849418779,0.038657211130810144,0.003988035892323031,0.041896930631923256,0.029194318314122714,0.003988035892323031
120,0.05017455311985972,0.038194973343488196,0.002991026919242273,0.053050946011883586,0.030173580818868267,0.002991026919242273
121,0.0693098625021726,0.03802699423718532,0.003988035892323031,0.0577951299603708,0.03015090482775206,0.003988035892323031
